"popularity","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
0,169341,0,0.267,80.067,94,0
0,167623,0,0.672,142.277,94,0
54,264419,0,0.576,107.015,95,47.5
41,232017,0,0.613,122.915,95,47.5
36,205145,0,0.552,200.029,66,41
46,250684,0,0.622,160.03,66,41
43,287706,0,0.748,95.011,66,43
58,340066,0,0.706,119.969,82,58
47,258440,0,0.617,149.945,66,47
74,237558,0,0.72,110.011,81,74
57,303750,0,0.419,73.202,82,57
65,157000,0,0.758,125.007,84,65
43,165120,0,0.689,124.995,84,43
0,228837,1,0.806,104.981,22,0
39,219146,0,0.525,127.787,71,39
39,174545,0,0.547,110.023,18,39
0,228013,0,0.369,175.212,20,0
67,183000,0,0.55,99.713,100,67
51,291130,0,0.853,115.012,16,51
21,274312,1,0.909,113.749,108,21
41,161624,0,0.735,160.07,58,44.5
48,200275,0,0.723,145.02,31,44.5
46,162352,0,0.643,170.136,58,46
46,162352,0,0.643,170.136,57,46
43,270724,0,0.432,173.783,113,43
29,246499,0,0.807,147.977,50,29
23,174967,0,0.514,155.04,50,23
60,179675,1,0.748,77.495,32,56
52,173975,0,0.519,82.967,107,56
46,179866,0,0.377,119.943,10,46
40,236933,0,0.637,123.526,75,40
52,164416,0,0.673,151.952,36,52
19,393500,0,0.571,155.992,70,19
36,281693,0,0.523,107.887,97,36.8
38,268226,0,0.709,113.305,97,36.8
37,165225,0,0.759,93.957,97,36.8
35,140826,0,0.449,88.146,97,36.8
38,219360,0,0.344,92.908,97,36.8
44,224376,0,0.694,90.049,78,44
76,210090,0,0.69,102.04,21,39.5
3,210400,0,0.689,101.998,31,39.5
2,271426,0,0.509,128.002,31,2
68,210901,1,0.693,185.913,54,68
66,240000,0,0.58,129.998,32,66
50,111842,0,0.555,84.174,1,50
37,162146,0,0.248,112.778,113,39
46,309173,0,0.457,81.408,35,39
34,192586,0,0.379,118.33,64,39
70,60333,0,0.68,119.901,103,70
53,237597,0,0.651,152.034,112,53
57,166312,0,0.604,140.451,100,58
59,180000,1,0.51,119.791,103,58
43,182600,0,0.75,111.07,36,43
67,227226,0,0.874,108.007,66,67
42,102187,1,0.768,136.06,18,42
74,269453,0,0.265,54.747,99,74
0,244866,0,0.582,109.061,91,0
54,256500,0,0.502,150.013,33,54
46,296533,0,0.476,144.746,62,46
33,200800,0,0.663,120.834,64,33
48,173933,0,0.892,124.17,15,48
26,244846,0,0.607,89.856,105,26
34,150186,0,0.557,150.108,87,34
30,202657,0,0.837,91.059,70,30
41,219973,0,0.609,135.601,65,41
0,253413,0,0.527,125.117,91,49.3333333333333
71,241080,0,0.63,120.059,48,49.3333333333333
77,230480,0,0.545,80.544,20,49.3333333333333
0,118491,0,0.601,110.576,94,0
0,177240,0,0.473,124.432,94,0
0,163973,0,0.367,62.87,94,0
1,199156,0,0.659,133.489,94,1
0,138000,0,0.711,116.323,94,1.66666666666667
5,125333,0,0.507,127.246,94,1.66666666666667
0,175000,0,0.652,96.44,94,1.66666666666667
0,177815,0,0.346,81.818,94,0
0,214295,0,0.497,97.549,94,0
39,216506,0,0.591,134.683,63,39
35,334040,0,0.528,124.33,64,35
49,263893,0,0.632,133.06,63,49
